Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
10.0,0.0,0.0,0.0,19.46,81.3,13.9254,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.21000000000000002,0.21187604599451934
10.0,0.0,0.0,0.0,23.57,76.4,13.9254,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.14,0.13795886832847198
10.0,0.0,0.0,0.0,19.76,49.0,13.9254,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.14,0.1419920226525478
40.0,0.0,0.0,0.001,26.52,58.5,9.0,0,11.7,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.07910000000000002,0.08287860588194822
40.0,0.0,0.0,0.001,26.52,58.5,9.0,0,11.7,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.086,0.12533591655758908
40.0,0.0,0.0,0.001,26.52,58.5,9.0,0,11.7,60.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.11460000000000001,0.11104612598770139
40.0,0.0,0.0,0.001,26.52,58.5,9.0,0,11.7,70.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.1308,0.11880721029085126
45.0,0.0,0.0,0.0,32.95,186.0,4.0,0,71.0,30.0,10.0,8.006670081345048,-0.7697387034634564,-1.8273809019357938,5.99776248990812,13.119740381695301,6.888250063378684,-7.036038700300624,-0.3845647139019963,0.07342353065665194,-1.7886180737845778,0.162637,0.1411062930519381
25.0,0.0,0.0,0.0,21.37,57.25,0.1111,0,10.2,25.0,0.001,-1.1818260754427294,-3.4155713414725737,0.35057562641250095,0.745955309118312,-0.7234045845640449,0.7542100475191177,0.23469303434186783,0.25290228923716807,0.9640260489591173,-0.21371868609121947,0.04000000000000001,0.05180136643096603
25.0,0.0,0.0,0.0,21.37,57.25,0.4286,0,10.2,25.0,0.001,-1.1818260754427294,-3.4155713414725737,0.35057562641250095,0.745955309118312,-0.7234045845640449,0.7542100475191177,0.23469303434186783,0.25290228923716807,0.9640260489591173,-0.21371868609121947,0.057999999999999975,0.05640583008499015
25.0,0.0,0.0,0.0,21.37,57.25,1.0,0,10.2,25.0,0.001,-1.1818260754427294,-3.4155713414725737,0.35057562641250095,0.745955309118312,-0.7234045845640449,0.7542100475191177,0.23469303434186783,0.25290228923716807,0.9640260489591173,-0.21371868609121947,0.086,0.08226946656376957
25.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,10.2,25.0,0.001,-1.1818260754427294,-3.4155713414725737,0.35057562641250095,0.745955309118312,-0.7234045845640449,0.7542100475191177,0.23469303434186783,0.25290228923716807,0.9640260489591173,-0.21371868609121947,0.087,0.0831882445272935
200.0,0.0,0.0,0.0,26.52,58.5,9.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.077,0.0714358570232924
200.0,0.0,0.0,0.0,23.57,76.4,9.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.082,0.09043292583102422
200.0,0.0,0.0,0.0,21.37,57.25,9.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.118,0.07883972709701739
200.0,0.0,0.0,0.0,26.52,58.5,19.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.06500000000000002,0.06976385060218591
200.0,0.0,0.0,0.0,23.57,76.4,19.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.07500000000000001,0.08280452025277142
200.0,0.0,0.0,0.0,23.19,91.8,49.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.06600000000000002,0.060225903010457556
200.0,0.0,0.0,0.0,23.19,91.8,99.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.052999999999999985,0.058239042359486404
200.0,0.0,0.0,0.0,19.93,74.03,199.0,1,19.63,37.0,266.6,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.05100000000000002,0.05140333109586109
200.0,0.0,0.0,0.0,23.57,76.4,9.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.06900000000000002,0.07876308151058943
200.0,0.0,0.0,0.0,26.52,58.5,9.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.10200000000000002,0.09512349971970814
200.0,0.0,0.0,0.0,21.37,57.25,9.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.082,0.08983623365901662
200.0,0.0,0.0,0.0,23.57,76.4,19.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.06399999999999999,0.0655680733817369
200.0,0.0,0.0,0.0,26.52,58.5,19.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.08900000000000001,0.07713777840808525
200.0,0.0,0.0,0.0,23.19,91.8,49.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.07199999999999997,0.07126041805395013
200.0,0.0,0.0,0.0,23.19,91.8,99.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.06600000000000002,0.067024568757653
200.0,0.0,0.0,0.0,19.93,74.03,199.0,1,19.63,37.0,266.6,-1.488226825055316,-2.7573453391396203,11.720664069777843,1.3311241551889283,1.3802582595038368,-1.361407042893969,0.11178327636504051,4.582145752443076,4.752849430090291,2.3232097226349118,0.063,0.06200623941930405
20.0,180.0,0.15,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.17999999999999997,0.18355031772596758
20.0,180.0,0.1,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.16,0.15287866795617483
20.0,180.0,0.2,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.21000000000000002,0.1875607121172202
20.0,180.0,0.05,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.14,0.13849551000755214
20.0,90.0,0.1,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.16,0.15399293892974103
20.0,90.0,0.15,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.20000000000000004,0.18438610256450116
20.0,90.0,0.05,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.15,0.1434692284993705
20.0,90.0,0.2,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.15,0.18841475803462454
20.0,0.0,0.0,0.0,24.26,83.19,32.3333,1,15.21,40.0,20.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.14,0.14134721781348303
54.78986584684178,0.0,0.0,0.0,21.37,57.25,1.0,0,15.2,22.0,3.0,13.371968690493063,-0.1410091037552168,-0.1999730184061282,1.1635958872720256,2.9445704656059917,3.0346705194047066,0.9323072743288618,0.8705503328066517,-2.233510168050616,3.8259945886197606,0.096,0.10954157430376037
54.78986584684178,0.0,0.0,0.0,21.37,57.25,1.0,0,15.2,22.0,3.0,12.969821834020308,-0.45777457657644893,-0.8774816488455497,1.8534933719946216,2.3124211388521716,3.0119631118131207,-0.21033552977428666,1.2866181900378915,-1.286196237861391,4.929779919148318,0.1,0.08504360866164203
5.0,0.0,0.0,0.0,26.52,58.5,19.0,0,32.131649294911185,50.0,10.288523672055437,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.06,0.06312170194982478
100.0,0.0,0.0,0.0,18.15,97.8,12.2979,0,20.0,30.0,0.066,9.749874972603875,0.39547482401152667,3.5487279159863414,-0.3646974904194481,-0.8223179010620196,-0.38881779666756944,0.27540134979741665,-2.04230046635128,-3.045799528715451,2.234450736505039,0.18699999999999997,0.18344467432328923
30.0,1000.0,0.1,0.01,26.52,58.5,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.138,0.1263275909748926
30.0,1000.0,0.1,0.01,21.37,57.25,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.19,0.1802243981644806
30.0,1000.0,0.07,0.01,26.52,58.5,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11499999999999998,0.11828824471967156
30.0,1000.0,0.05,0.01,26.52,58.5,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.10100000000000002,0.09800077812393929
30.0,1000.0,0.07,0.01,21.37,57.25,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.178,0.17785384893942938
30.0,1000.0,0.03,0.01,26.52,58.5,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.087,0.09612140716034025
30.0,1000.0,0.05,0.01,21.37,57.25,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.167,0.15184275542160974
30.0,0.0,0.0,0.01,26.52,58.5,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.068,0.06414076545977987
30.0,1000.0,0.03,0.01,21.37,57.25,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.15099999999999997,0.1499291161802787
30.0,0.0,0.0,0.01,21.37,57.25,8.0909,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.126,0.1182442485506651
54.78986584684178,0.0,0.0,0.0,26.52,58.5,9.0,1,32.131649294911185,40.0,10.288523672055437,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.17000000000000004,0.21744285264589652
18.0,0.0,0.0,0.0,26.52,58.5,5.6667,0,13.5,40.0,2.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.07000000000000002,0.09009475461640841
25.0,0.0,0.0,0.0,18.17,140.3,0.0471,0,15.9,25.0,200.0,24.020837786192946,2.528790751045209,-0.10201824010118887,-0.7742730719309862,-4.000955666733338,-2.527405402983877,-3.092999325908554,0.7675048272502354,0.21452499282685278,-0.16732092878311292,0.112,0.11442164864010902
40.0,0.0,0.0,0.0,26.52,58.5,9.0,0,13.8,30.0,10.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.049999999999999996,0.05762303604887461
20.0,0.0,0.0,0.0,26.52,58.5,9.0,1,19.6,40.0,6.66,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.07999999999999999,0.10139533862350407
20.0,0.0,0.0,0.0,26.52,58.5,9.0,1,19.6,60.0,6.66,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.13000000000000003,0.2112277229776945
35.0,0.0,0.0,0.0,26.52,58.5,19.0,0,32.131649294911185,75.0,4.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.06,0.07517628106596788
300.0,0.0,0.0,0.0,26.52,58.5,19.0,1,12.6,30.0,6.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.07999999999999999,0.08609490619122895
300.0,0.0,0.0,0.0,26.52,58.5,19.0,1,19.6,30.0,6.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.11,0.06052400245756439
0.1,0.0,0.0,0.0,23.58,80.0,0.0526,0,160.0,60.0,20.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.15,0.13643637308333342
50.0,0.0,0.0,0.0,23.19,91.8,99.0,1,80.0,37.0,66.6,-1.257979421847971,-1.7496849204219416,9.755166725541395,-1.239309422259817,1.1425359514204478,-1.0572168670673705,-0.04637578194748369,-0.9127344110499697,-1.2396093662892396,-0.7189460056079258,0.08500000000000002,0.11873781061172498
50.0,0.0,0.0,0.0,23.19,91.8,99.0,1,80.0,37.0,66.6,-1.257979421847971,-1.7496849204219416,9.755166725541395,-1.239309422259817,1.1425359514204478,-1.0572168670673705,-0.04637578194748369,-0.9127344110499697,-1.2396093662892396,-0.7189460056079258,0.16100000000000003,0.11873781061172498
54.78986584684178,0.0,0.0,0.025,19.76,49.0,4.0,0,19.94,30.0,0.33,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.213,0.1763150139509937
54.78986584684178,0.0,0.0,0.025,19.76,49.0,5.6667,0,19.94,30.0,0.33,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.17200000000000001,0.15999711072079056
54.78986584684178,0.0,0.0,0.025,19.76,49.0,9.0,0,19.94,30.0,0.33,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11900000000000001,0.1285373643225475
40.0,0.0,0.0,0.0,21.75,91.3,7.3333,0,34.23,30.0,13.33,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.11,0.0960739680762937
40.0,0.0,0.0,0.0,23.57,76.4,7.3333,0,34.23,30.0,13.33,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.071,0.06919405922997318
